"Date","Price","Open","High","Low","Change %"
"08/07/1984","12.678","12.678","12.678","12.678","-0.31%"
"08/06/1984","12.717","12.717","12.717","12.717","1.02%"
"08/03/1984","12.589","12.589","12.589","12.589","-1.10%"
"08/02/1984","12.729","12.729","12.729","12.729","-0.48%"
"08/01/1984","12.790","12.790","12.790","12.790","-0.83%"
"07/31/1984","12.897","12.897","12.897","12.897","-1.04%"
"07/30/1984","13.033","13.033","13.033","13.033","0.74%"
"07/27/1984","12.937","12.937","12.937","12.937","0.49%"
"07/26/1984","12.874","12.874","12.874","12.874","-1.27%"
"07/25/1984","13.039","13.039","13.039","13.039","-1.91%"
"07/24/1984","13.293","13.293","13.293","13.293","-0.26%"
"07/23/1984","13.328","13.328","13.328","13.328","-0.13%"
"07/20/1984","13.346","13.346","13.346","13.346","0.84%"
"07/19/1984","13.235","13.235","13.235","13.235","-0.53%"
"07/18/1984","13.305","13.305","13.305","13.305","-0.39%"
"07/17/1984","13.357","13.357","13.357","13.357","0.44%"
"07/16/1984","13.299","13.299","13.299","13.299","0.14%"
"07/13/1984","13.281","13.281","13.281","13.281","-0.87%"
"07/12/1984","13.398","13.398","13.398","13.398","-0.95%"
"07/11/1984","13.527","13.527","13.527","13.527","0.12%"
"07/10/1984","13.511","13.511","13.511","13.511","0.36%"
"07/09/1984","13.463","13.463","13.463","13.463","-1.99%"
"07/06/1984","13.737","13.737","13.737","13.737","-0.04%"
"07/05/1984","13.742","13.742","13.742","13.742","-0.27%"
"07/04/1984","13.779","13.779","13.779","13.779","0.00%"
"07/03/1984","13.779","13.779","13.779","13.779","-0.53%"
"07/02/1984","13.852","13.852","13.852","13.852","0.18%"
"06/29/1984","13.827","13.827","13.827","13.827","0.35%"
"06/28/1984","13.779","13.779","13.779","13.779","0.31%"
"06/27/1984","13.736","13.736","13.736","13.736","-0.27%"
"06/26/1984","13.773","13.773","13.773","13.773","0.40%"
"06/25/1984","13.718","13.718","13.718","13.718","-0.05%"
"06/22/1984","13.725","13.725","13.725","13.725","0.18%"
"06/21/1984","13.701","13.701","13.701","13.701","0.66%"
"06/20/1984","13.611","13.611","13.611","13.611","1.89%"
"06/19/1984","13.358","13.358","13.358","13.358","0.88%"
"06/18/1984","13.241","13.241","13.241","13.241","0.43%"
"06/15/1984","13.184","13.184","13.184","13.184","-1.34%"
"06/14/1984","13.363","13.363","13.363","13.363","-0.44%"
"06/13/1984","13.422","13.422","13.422","13.422","-0.78%"
"06/12/1984","13.528","13.528","13.528","13.528","-0.27%"
"06/11/1984","13.564","13.564","13.564","13.564","0.92%"
"06/08/1984","13.440","13.440","13.440","13.440","-0.57%"
"06/07/1984","13.517","13.517","13.517","13.517","-0.04%"
"06/06/1984","13.522","13.522","13.522","13.522","1.36%"
"06/05/1984","13.341","13.341","13.341","13.341","-0.44%"
"06/04/1984","13.400","13.400","13.400","13.400","-1.56%"
"06/01/1984","13.612","13.612","13.612","13.612","-1.88%"
"05/31/1984","13.873","13.873","13.873","13.873","-0.57%"
"05/30/1984","13.952","13.952","13.952","13.952","0.66%"
"05/29/1984","13.860","13.860","13.860","13.860","1.05%"
"05/28/1984","13.716","13.716","13.716","13.716","0.00%"
"05/25/1984","13.716","13.716","13.716","13.716","0.38%"
"05/24/1984","13.664","13.664","13.664","13.664","1.46%"
"05/23/1984","13.467","13.467","13.467","13.467","0.06%"
"05/22/1984","13.459","13.459","13.459","13.459","0.85%"
"05/21/1984","13.346","13.346","13.346","13.346","-0.57%"
"05/18/1984","13.422","13.422","13.422","13.422","-0.27%"
"05/17/1984","13.459","13.459","13.459","13.459","0.66%"
"05/16/1984","13.371","13.371","13.371","13.371","-0.56%"
"05/15/1984","13.446","13.446","13.446","13.446","-0.66%"
"05/14/1984","13.535","13.535","13.535","13.535","0.71%"
"05/11/1984","13.439","13.439","13.439","13.439","1.77%"
"05/10/1984","13.205","13.205","13.205","13.205","0.38%"
"05/09/1984","13.155","13.155","13.155","13.155","0.76%"
"05/08/1984","13.056","13.056","13.056","13.056","-0.37%"
"05/07/1984","13.105","13.105","13.105","13.105","1.32%"
"05/04/1984","12.934","12.934","12.934","12.934","0.62%"
"05/03/1984","12.854","12.854","12.854","12.854","0.19%"
"05/02/1984","12.830","12.830","12.830","12.830","0.24%"
"05/01/1984","12.799","12.799","12.799","12.799","0.00%"
"04/30/1984","12.799","12.799","12.799","12.799","0.29%"
"04/27/1984","12.762","12.762","12.762","12.762","0.99%"
"04/26/1984","12.637","12.637","12.637","12.637","-0.13%"
"04/25/1984","12.654","12.654","12.654","12.654","-0.46%"
"04/24/1984","12.713","12.713","12.713","12.713","-0.38%"
"04/23/1984","12.761","12.761","12.761","12.761","0.19%"
"04/20/1984","12.737","12.737","12.737","12.737","0.01%"
"04/19/1984","12.736","12.736","12.736","12.736","0.57%"
"04/18/1984","12.664","12.664","12.664","12.664","1.04%"
"04/17/1984","12.534","12.534","12.534","12.534","-0.37%"
"04/16/1984","12.581","12.581","12.581","12.581","0.29%"
"04/13/1984","12.545","12.545","12.545","12.545","1.46%"
"04/12/1984","12.365","12.365","12.365","12.365","-0.79%"
"04/11/1984","12.463","12.463","12.463","12.463","-0.18%"
"04/10/1984","12.486","12.486","12.486","12.486","0.33%"
"04/09/1984","12.445","12.445","12.445","12.445","-0.22%"
"04/06/1984","12.473","12.473","12.473","12.473","-1.12%"
"04/05/1984","12.614","12.614","12.614","12.614","-0.18%"
"04/04/1984","12.637","12.637","12.637","12.637","0.19%"
"04/03/1984","12.613","12.613","12.613","12.613","0.75%"
"04/02/1984","12.519","12.519","12.519","12.519","0.14%"
"03/30/1984","12.502","12.502","12.502","12.502","0.94%"
"03/29/1984","12.385","12.385","12.385","12.385","-0.14%"
"03/28/1984","12.402","12.402","12.402","12.402","-0.28%"
"03/27/1984","12.437","12.437","12.437","12.437","0.14%"
"03/26/1984","12.419","12.419","12.419","12.419","-0.23%"
"03/23/1984","12.448","12.448","12.448","12.448","-0.04%"
"03/22/1984","12.453","12.453","12.453","12.453","0.23%"
"03/21/1984","12.424","12.424","12.424","12.424","0.14%"
"03/20/1984","12.407","12.407","12.407","12.407","-0.13%"
"03/19/1984","12.423","12.423","12.423","12.423","0.98%"
"03/16/1984","12.302","12.302","12.302","12.302","0.19%"
"03/15/1984","12.279","12.279","12.279","12.279","-0.51%"
"03/14/1984","12.342","12.342","12.342","12.342","0.85%"
"03/13/1984","12.238","12.238","12.238","12.238","0.18%"
"03/12/1984","12.216","12.216","12.216","12.216","-0.28%"
"03/09/1984","12.250","12.250","12.250","12.250","0.33%"
"03/08/1984","12.210","12.210","12.210","12.210","0.15%"
"03/07/1984","12.192","12.192","12.192","12.192","1.07%"
"03/06/1984","12.063","12.063","12.063","12.063","0.18%"
"03/05/1984","12.041","12.041","12.041","12.041","0.75%"
"03/02/1984","11.951","11.951","11.951","11.951","-0.79%"
"03/01/1984","12.046","12.046","12.046","12.046","0.33%"
"02/29/1984","12.006","12.006","12.006","12.006","-0.55%"
"02/28/1984","12.073","12.073","12.073","12.073","0.42%"
"02/27/1984","12.023","12.023","12.023","12.023","0.52%"
"02/24/1984","11.961","11.961","11.961","11.961","-0.61%"
"02/23/1984","12.035","12.035","12.035","12.035","1.18%"
"02/22/1984","11.895","11.895","11.895","11.895","0.14%"
"02/21/1984","11.878","11.878","11.878","11.878","-0.19%"
"02/20/1984","11.901","11.901","11.901","11.901","0.00%"
"02/17/1984","11.901","11.901","11.901","11.901","0.85%"
"02/16/1984","11.801","11.801","11.801","11.801","0.09%"
"02/15/1984","11.790","11.790","11.790","11.790","-0.24%"
"02/14/1984","11.818","11.818","11.818","11.818","0.24%"
"02/13/1984","11.790","11.790","11.790","11.790","0.00%"
"02/10/1984","11.790","11.790","11.790","11.790","0.61%"
"02/09/1984","11.719","11.719","11.719","11.719","0.27%"
"02/08/1984","11.687","11.687","11.687","11.687","0.05%"
"02/07/1984","11.681","11.681","11.681","11.681","0.14%"
"02/06/1984","11.665","11.665","11.665","11.665","0.66%"
"02/03/1984","11.589","11.589","11.589","11.589","0.04%"
"02/02/1984","11.584","11.584","11.584","11.584","-0.37%"
"02/01/1984","11.627","11.627","11.627","11.627","-0.09%"
"01/31/1984","11.638","11.638","11.638","11.638","0.04%"
"01/30/1984","11.633","11.633","11.633","11.633","0.33%"
"01/27/1984","11.595","11.595","11.595","11.595","-0.05%"
"01/26/1984","11.601","11.601","11.601","11.601","-0.09%"
"01/25/1984","11.612","11.612","11.612","11.612","0.15%"
"01/24/1984","11.595","11.595","11.595","11.595","-0.05%"
"01/23/1984","11.601","11.601","11.601","11.601","-0.14%"
"01/20/1984","11.617","11.617","11.617","11.617","0.37%"
"01/19/1984","11.574","11.574","11.574","11.574","-0.15%"
"01/18/1984","11.591","11.591","11.591","11.591","0.37%"
"01/17/1984","11.548","11.548","11.548","11.548","0.23%"
"01/16/1984","11.521","11.521","11.521","11.521","-0.19%"
"01/13/1984","11.543","11.543","11.543","11.543","-1.65%"
"01/12/1984","11.737","11.737","11.737","11.737","0.09%"
"01/11/1984","11.726","11.726","11.726","11.726","0.32%"
"01/10/1984","11.689","11.689","11.689","11.689","-0.32%"
"01/09/1984","11.726","11.726","11.726","11.726","0.09%"
"01/06/1984","11.716","11.716","11.716","11.716","-0.23%"
"01/05/1984","11.743","11.743","11.743","11.743","-0.14%"
"01/04/1984","11.760","11.760","11.760","11.760","-0.55%"
"01/03/1984","11.825","11.825","11.825","11.825","0.36%"
"01/02/1984","11.782","11.782","11.782","11.782","0.01%"
"12/30/1983","11.781","11.781","11.781","11.781","0.22%"
"12/29/1983","11.755","11.755","11.755","11.755","-0.19%"
"12/28/1983","11.777","11.777","11.777","11.777","0.55%"
"12/27/1983","11.712","11.712","11.712","11.712","-0.45%"
"12/26/1983","11.765","11.765","11.765","11.765","-0.01%"
"12/23/1983","11.766","11.766","11.766","11.766","0.23%"
"12/22/1983","11.739","11.739","11.739","11.739","-0.55%"
"12/21/1983","11.804","11.804","11.804","11.804","-0.23%"
"12/20/1983","11.831","11.831","11.831","11.831","-0.05%"
"12/19/1983","11.837","11.837","11.837","11.837","-0.09%"
"12/16/1983","11.848","11.848","11.848","11.848","-0.70%"
"12/15/1983","11.931","11.931","11.931","11.931","-0.04%"
"12/14/1983","11.936","11.936","11.936","11.936","0.13%"
"12/13/1983","11.920","11.920","11.920","11.920","0.64%"
"12/12/1983","11.844","11.844","11.844","11.844","-0.19%"
"12/09/1983","11.866","11.866","11.866","11.866","0.05%"
"12/08/1983","11.860","11.860","11.860","11.860","0.82%"
"12/07/1983","11.763","11.763","11.763","11.763","0.28%"
"12/06/1983","11.730","11.730","11.730","11.730","-0.09%"
"12/05/1983","11.741","11.741","11.741","11.741","0.18%"
"12/02/1983","11.720","11.720","11.720","11.720","0.96%"
"12/01/1983","11.608","11.608","11.608","11.608","-0.03%"
"11/30/1983","11.611","11.611","11.611","11.611","0.18%"
"11/29/1983","11.590","11.590","11.590","11.590","-0.14%"
"11/28/1983","11.606","11.606","11.606","11.606","0.42%"
"11/25/1983","11.557","11.557","11.557","11.557","-0.28%"
"11/24/1983","11.589","11.589","11.589","11.589","0.00%"
"11/23/1983","11.589","11.589","11.589","11.589","0.28%"
"11/22/1983","11.557","11.557","11.557","11.557","-0.79%"
"11/21/1983","11.649","11.649","11.649","11.649","-0.60%"
"11/18/1983","11.719","11.719","11.719","11.719","0.04%"
"11/17/1983","11.714","11.714","11.714","11.714","0.28%"
"11/16/1983","11.681","11.681","11.681","11.681","0.00%"
"11/15/1983","11.681","11.681","11.681","11.681","0.15%"
"11/14/1983","11.664","11.664","11.664","11.664","-0.55%"
"11/11/1983","11.729","11.729","11.729","11.729","0.00%"
"11/10/1983","11.729","11.729","11.729","11.729","-0.65%"
"11/09/1983","11.806","11.806","11.806","11.806","-0.08%"
"11/08/1983","11.816","11.816","11.816","11.816","0.00%"
"11/07/1983","11.816","11.816","11.816","11.816","0.00%"
"11/04/1983","11.816","11.816","11.816","11.816","0.83%"
"11/03/1983","11.719","11.719","11.719","11.719","0.42%"
"11/02/1983","11.670","11.670","11.670","11.670","0.14%"
"11/01/1983","11.654","11.654","11.654","11.654","-0.45%"
"10/31/1983","11.707","11.707","11.707","11.707","0.41%"
"10/28/1983","11.659","11.659","11.659","11.659","0.32%"
"10/27/1983","11.622","11.622","11.622","11.622","-0.41%"
"10/26/1983","11.670","11.670","11.670","11.670","0.04%"
"10/25/1983","11.665","11.665","11.665","11.665","0.37%"
"10/24/1983","11.622","11.622","11.622","11.622","1.97%"
"10/21/1983","11.398","11.398","11.398","11.398","-0.43%"
"10/20/1983","11.447","11.447","11.447","11.447","-0.04%"
"10/19/1983","11.452","11.452","11.452","11.452","-0.04%"
"10/18/1983","11.457","11.457","11.457","11.457","0.19%"
"10/17/1983","11.435","11.435","11.435","11.435","-0.93%"
"10/14/1983","11.542","11.542","11.542","11.542","-0.65%"
"10/13/1983","11.617","11.617","11.617","11.617","0.55%"
"10/12/1983","11.553","11.553","11.553","11.553","0.14%"
"10/11/1983","11.537","11.537","11.537","11.537","2.10%"
"10/10/1983","11.300","11.300","11.300","11.300","0.00%"
"10/07/1983","11.300","11.300","11.300","11.300","0.35%"
"10/06/1983","11.261","11.261","11.261","11.261","-0.43%"
"10/05/1983","11.310","11.310","11.310","11.310","-1.02%"
"10/04/1983","11.426","11.426","11.426","11.426","0.04%"
"10/03/1983","11.421","11.421","11.421","11.421","0.24%"
"09/30/1983","11.394","11.394","11.394","11.394","-0.57%"
"09/29/1983","11.459","11.459","11.459","11.459","0.04%"
"09/28/1983","11.454","11.454","11.454","11.454","0.41%"
"09/27/1983","11.407","11.407","11.407","11.407","0.24%"
"09/26/1983","11.380","11.380","11.380","11.380","-0.78%"
"09/23/1983","11.469","11.469","11.469","11.469","-0.83%"
"09/22/1983","11.565","11.565","11.565","11.565","-0.41%"
"09/21/1983","11.613","11.613","11.613","11.613","0.55%"
"09/20/1983","11.549","11.549","11.549","11.549","-0.64%"
"09/19/1983","11.623","11.623","11.623","11.623","-0.28%"
"09/16/1983","11.656","11.656","11.656","11.656","-1.14%"
"09/15/1983","11.790","11.790","11.790","11.790","0.55%"
"09/14/1983","11.726","11.726","11.726","11.726","1.24%"
"09/13/1983","11.582","11.582","11.582","11.582","0.46%"
"09/12/1983","11.529","11.529","11.529","11.529","-1.50%"
"09/09/1983","11.705","11.705","11.705","11.705","-0.23%"
"09/08/1983","11.732","11.732","11.732","11.732","0.51%"
"09/07/1983","11.673","11.673","11.673","11.673","-1.37%"
"09/06/1983","11.835","11.835","11.835","11.835","-1.37%"
"09/05/1983","11.999","11.999","11.999","11.999","0.00%"
"09/02/1983","11.999","11.999","11.999","11.999","0.42%"
"09/01/1983","11.949","11.949","11.949","11.949","1.28%"
"08/31/1983","11.798","11.798","11.798","11.798","0.75%"
"08/30/1983","11.710","11.710","11.710","11.710","0.25%"
"08/29/1983","11.681","11.681","11.681","11.681","1.81%"
"08/26/1983","11.473","11.473","11.473","11.473","0.41%"
"08/25/1983","11.426","11.426","11.426","11.426","0.50%"
"08/24/1983","11.369","11.369","11.369","11.369","-0.25%"
"08/23/1983","11.397","11.397","11.397","11.397","0.31%"
"08/22/1983","11.362","11.362","11.362","11.362","-1.69%"
"08/19/1983","11.557","11.557","11.557","11.557","0.36%"
"08/18/1983","11.515","11.515","11.515","11.515","0.20%"
"08/17/1983","11.492","11.492","11.492","11.492","-0.79%"
"08/16/1983","11.584","11.584","11.584","11.584","-0.24%"
"08/15/1983","11.612","11.612","11.612","11.612","-1.68%"
"08/12/1983","11.811","11.811","11.811","11.811","-0.58%"
"08/11/1983","11.880","11.880","11.880","11.880","-1.39%"
"08/10/1983","12.047","12.047","12.047","12.047","0.36%"
"08/09/1983","12.004","12.004","12.004","12.004","-0.35%"
"08/08/1983","12.046","12.046","12.046","12.046","0.96%"
"08/05/1983","11.932","11.932","11.932","11.932","0.16%"
"08/04/1983","11.913","11.913","11.913","11.913","1.15%"
"08/03/1983","11.778","11.778","11.778","11.778","0.31%"
"08/02/1983","11.742","11.742","11.742","11.742","-0.25%"
"08/01/1983","11.771","11.771","11.771","11.771","0.30%"
"07/29/1983","11.736","11.736","11.736","11.736","0.81%"
"07/28/1983","11.642","11.642","11.642","11.642","1.45%"
"07/27/1983","11.476","11.476","11.476","11.476","0.20%"
"07/26/1983","11.453","11.453","11.453","11.453","0.60%"
"07/25/1983","11.385","11.385","11.385","11.385","-0.29%"
"07/22/1983","11.418","11.418","11.418","11.418","0.95%"
"07/21/1983","11.310","11.310","11.310","11.310","0.35%"
"07/20/1983","11.271","11.271","11.271","11.271","-0.44%"
"07/19/1983","11.321","11.321","11.321","11.321","-0.44%"
"07/18/1983","11.371","11.371","11.371","11.371","-1.04%"
"07/15/1983","11.490","11.490","11.490","11.490","1.21%"
"07/14/1983","11.353","11.353","11.353","11.353","-0.15%"
"07/13/1983","11.370","11.370","11.370","11.370","-0.35%"
"07/12/1983","11.410","11.410","11.410","11.410","1.40%"
"07/11/1983","11.252","11.252","11.252","11.252","-0.50%"
"07/08/1983","11.308","11.308","11.308","11.308","0.40%"
"07/07/1983","11.263","11.263","11.263","11.263","1.10%"
"07/06/1983","11.140","11.140","11.140","11.140","-0.40%"
"07/05/1983","11.185","11.185","11.185","11.185","2.42%"
"07/04/1983","10.921","10.921","10.921","10.921","0.00%"
"07/01/1983","10.921","10.921","10.921","10.921","-0.05%"
"06/30/1983","10.926","10.926","10.926","10.926","-0.35%"
"06/29/1983","10.964","10.964","10.964","10.964","-0.44%"
"06/28/1983","11.013","11.013","11.013","11.013","-0.64%"
"06/27/1983","11.084","11.084","11.084","11.084","1.95%"
"06/24/1983","10.872","10.872","10.872","10.872","0.01%"
"06/23/1983","10.871","10.871","10.871","10.871","0.55%"
"06/22/1983","10.812","10.812","10.812","10.812","0.40%"
"06/21/1983","10.769","10.769","10.769","10.769","-0.05%"
"06/20/1983","10.774","10.774","10.774","10.774","1.10%"
"06/17/1983","10.657","10.657","10.657","10.657","0.25%"
"06/16/1983","10.630","10.630","10.630","10.630","-0.69%"
"06/15/1983","10.704","10.704","10.704","10.704","-0.40%"
"06/14/1983","10.747","10.747","10.747","10.747","0.15%"
"06/13/1983","10.731","10.731","10.731","10.731","-1.38%"
"06/10/1983","10.881","10.881","10.881","10.881","0.25%"
"06/09/1983","10.854","10.854","10.854","10.854","-0.39%"
"06/08/1983","10.897","10.897","10.897","10.897","0.60%"
"06/07/1983","10.832","10.832","10.832","10.832","0.64%"
"06/06/1983","10.763","10.763","10.763","10.763","-0.14%"
"06/03/1983","10.778","10.778","10.778","10.778","0.20%"
"06/02/1983","10.757","10.757","10.757","10.757","0.10%"
"06/01/1983","10.746","10.746","10.746","10.746","-1.00%"
"05/31/1983","10.854","10.854","10.854","10.854","0.78%"
"05/30/1983","10.770","10.770","10.770","10.770","1.09%"
"05/27/1983","10.654","10.654","10.654","10.654","0.00%"
"05/26/1983","10.654","10.654","10.654","10.654","0.53%"
"05/25/1983","10.598","10.598","10.598","10.598","0.09%"
"05/24/1983","10.588","10.588","10.588","10.588","-0.09%"
"05/23/1983","10.598","10.598","10.598","10.598","0.48%"
"05/20/1983","10.547","10.547","10.547","10.547","0.25%"
"05/19/1983","10.521","10.521","10.521","10.521","0.97%"
"05/18/1983","10.420","10.420","10.420","10.420","0.20%"
"05/17/1983","10.399","10.399","10.399","10.399","0.05%"
"05/16/1983","10.394","10.394","10.394","10.394","1.66%"
"05/13/1983","10.224","10.224","10.224","10.224","-0.05%"
"05/12/1983","10.229","10.229","10.229","10.229","0.39%"
"05/11/1983","10.189","10.189","10.189","10.189","0.09%"
"05/10/1983","10.180","10.180","10.180","10.180","-0.58%"
"05/09/1983","10.239","10.239","10.239","10.239","0.83%"
"05/06/1983","10.155","10.155","10.155","10.155","-0.34%"
"05/05/1983","10.190","10.190","10.190","10.190","0.38%"
"05/04/1983","10.151","10.151","10.151","10.151","-0.72%"
"05/03/1983","10.225","10.225","10.225","10.225","-0.05%"
"05/02/1983","10.230","10.230","10.230","10.230","-0.10%"
"04/29/1983","10.240","10.240","10.240","10.240","-0.30%"
"04/28/1983","10.271","10.271","10.271","10.271","0.09%"
"04/27/1983","10.262","10.262","10.262","10.262","-0.73%"
"04/26/1983","10.337","10.337","10.337","10.337","-0.24%"
"04/25/1983","10.362","10.362","10.362","10.362","-0.25%"
"04/22/1983","10.388","10.388","10.388","10.388","-0.14%"
"04/21/1983","10.403","10.403","10.403","10.403","0.48%"
"04/20/1983","10.353","10.353","10.353","10.353","-0.10%"
"04/19/1983","10.363","10.363","10.363","10.363","1.02%"
"04/18/1983","10.258","10.258","10.258","10.258","-0.44%"
"04/15/1983","10.303","10.303","10.303","10.303","0.49%"
"04/14/1983","10.253","10.253","10.253","10.253","-1.07%"
"04/13/1983","10.364","10.364","10.364","10.364","-0.29%"
"04/12/1983","10.394","10.394","10.394","10.394","0.09%"
"04/11/1983","10.385","10.385","10.385","10.385","-0.91%"
"04/08/1983","10.480","10.480","10.480","10.480","-0.06%"
"04/07/1983","10.486","10.486","10.486","10.486","0.19%"
"04/06/1983","10.466","10.466","10.466","10.466","-0.06%"
"04/05/1983","10.472","10.472","10.472","10.472","-1.05%"
"04/04/1983","10.583","10.583","10.583","10.583","-0.20%"
"04/01/1983","10.604","10.604","10.604","10.604","0.00%"
"03/31/1983","10.604","10.604","10.604","10.604","0.34%"
"03/30/1983","10.568","10.568","10.568","10.568","-0.15%"
"03/29/1983","10.584","10.584","10.584","10.584","-0.54%"
"03/28/1983","10.641","10.641","10.641","10.641","0.20%"
"03/25/1983","10.620","10.620","10.620","10.620","0.57%"
"03/24/1983","10.560","10.560","10.560","10.560","0.00%"
"03/23/1983","10.560","10.560","10.560","10.560","-0.43%"
"03/22/1983","10.606","10.606","10.606","10.606","0.25%"
"03/21/1983","10.580","10.580","10.580","10.580","0.19%"
"03/18/1983","10.560","10.560","10.560","10.560","0.19%"
"03/17/1983","10.540","10.540","10.540","10.540","0.19%"
"03/16/1983","10.520","10.520","10.520","10.520","0.68%"
"03/15/1983","10.449","10.449","10.449","10.449","-0.30%"
"03/14/1983","10.480","10.480","10.480","10.480","-0.86%"
"03/11/1983","10.571","10.571","10.571","10.571","0.32%"
"03/10/1983","10.537","10.537","10.537","10.537","0.58%"
"03/09/1983","10.476","10.476","10.476","10.476","-0.24%"
"03/08/1983","10.501","10.501","10.501","10.501","0.72%"
"03/07/1983","10.426","10.426","10.426","10.426","1.51%"
"03/04/1983","10.271","10.271","10.271","10.271","0.43%"
"03/03/1983","10.227","10.227","10.227","10.227","-0.30%"
"03/02/1983","10.258","10.258","10.258","10.258","0.44%"
"03/01/1983","10.213","10.213","10.213","10.213","-0.05%"
"02/28/1983","10.218","10.218","10.218","10.218","0.45%"
"02/25/1983","10.172","10.172","10.172","10.172","-1.68%"
"02/24/1983","10.346","10.346","10.346","10.346","-0.10%"
"02/23/1983","10.356","10.356","10.356","10.356","-1.52%"
"02/22/1983","10.516","10.516","10.516","10.516","-0.05%"
"02/21/1983","10.521","10.521","10.521","10.521","0.00%"
"02/18/1983","10.521","10.521","10.521","10.521","-0.89%"
"02/17/1983","10.615","10.615","10.615","10.615","-0.85%"
"02/16/1983","10.706","10.706","10.706","10.706","-0.54%"
"02/15/1983","10.764","10.764","10.764","10.764","0.40%"
"02/14/1983","10.721","10.721","10.721","10.721","0.25%"
"02/11/1983","10.694","10.694","10.694","10.694","-0.50%"
"02/10/1983","10.748","10.748","10.748","10.748","-1.48%"
"02/09/1983","10.910","10.910","10.910","10.910","0.17%"
"02/08/1983","10.892","10.892","10.892","10.892","0.21%"
"02/07/1983","10.869","10.869","10.869","10.869","-0.26%"
"02/04/1983","10.897","10.897","10.897","10.897","0.84%"
"02/03/1983","10.806","10.806","10.806","10.806","0.30%"
"02/02/1983","10.774","10.774","10.774","10.774","0.19%"
"02/01/1983","10.754","10.754","10.754","10.754","-0.19%"
"01/31/1983","10.774","10.774","10.774","10.774","0.94%"
"01/28/1983","10.674","10.674","10.674","10.674","0.35%"
"01/27/1983","10.637","10.637","10.637","10.637","-0.10%"
"01/26/1983","10.648","10.648","10.648","10.648","0.59%"
"01/25/1983","10.586","10.586","10.586","10.586","-0.68%"
"01/24/1983","10.658","10.658","10.658","10.658","0.79%"
"01/21/1983","10.574","10.574","10.574","10.574","1.68%"
"01/20/1983","10.399","10.399","10.399","10.399","0.19%"
"01/19/1983","10.379","10.379","10.379","10.379","1.04%"
"01/18/1983","10.272","10.272","10.272","10.272","0.20%"
"01/17/1983","10.252","10.252","10.252","10.252","-0.05%"
"01/14/1983","10.257","10.257","10.257","10.257","0.20%"
"01/13/1983","10.237","10.237","10.237","10.237","-0.39%"
"01/12/1983","10.277","10.277","10.277","10.277","-0.25%"
"01/11/1983","10.303","10.303","10.303","10.303","-0.35%"
"01/10/1983","10.339","10.339","10.339","10.339","0.11%"
"01/07/1983","10.328","10.328","10.328","10.328","-0.30%"
"01/06/1983","10.359","10.359","10.359","10.359","0.34%"
"01/05/1983","10.324","10.324","10.324","10.324","-0.11%"
"01/04/1983","10.335","10.335","10.335","10.335","0.54%"
"01/03/1983","10.279","10.279","10.279","10.279","-0.39%"
"12/31/1982","10.319","10.319","10.319","10.319","-0.68%"
"12/30/1982","10.390","10.390","10.390","10.390","-0.21%"
"12/29/1982","10.412","10.412","10.412","10.412","0.30%"
"12/28/1982","10.381","10.381","10.381","10.381","0.00%"
"12/27/1982","10.381","10.381","10.381","10.381","-0.30%"
"12/24/1982","10.412","10.412","10.412","10.412","-0.01%"
"12/23/1982","10.413","10.413","10.413","10.413","-0.57%"
"12/22/1982","10.473","10.473","10.473","10.473","-0.11%"
"12/21/1982","10.485","10.485","10.485","10.485","-1.45%"
"12/20/1982","10.639","10.639","10.639","10.639","0.53%"
"12/17/1982","10.583","10.583","10.583","10.583","0.34%"
"12/16/1982","10.547","10.547","10.547","10.547","0.78%"
"12/15/1982","10.465","10.465","10.465","10.465","0.59%"
"12/14/1982","10.404","10.404","10.404","10.404","-1.45%"
"12/13/1982","10.557","10.557","10.557","10.557","-0.74%"
"12/10/1982","10.636","10.636","10.636","10.636","0.64%"
"12/09/1982","10.568","10.568","10.568","10.568","-0.25%"
"12/08/1982","10.595","10.595","10.595","10.595","1.29%"
"12/07/1982","10.460","10.460","10.460","10.460","0.24%"
"12/06/1982","10.435","10.435","10.435","10.435","-0.10%"
"12/03/1982","10.445","10.445","10.445","10.445","-1.94%"
"12/02/1982","10.652","10.652","10.652","10.652","-0.63%"
"12/01/1982","10.720","10.720","10.720","10.720","-4.77%"
"11/30/1982","11.257","11.257","11.257","11.257","-0.10%"
"11/29/1982","11.268","11.268","11.268","11.268","2.23%"
"11/26/1982","11.022","11.022","11.022","11.022","-0.42%"
"11/25/1982","11.068","11.068","11.068","11.068","-0.01%"
"11/24/1982","11.069","11.069","11.069","11.069","0.48%"
"11/23/1982","11.016","11.016","11.016","11.016","1.06%"
"11/22/1982","10.900","10.900","10.900","10.900","0.13%"
"11/19/1982","10.886","10.886","10.886","10.886","-0.55%"
"11/18/1982","10.946","10.946","10.946","10.946","-0.84%"
"11/17/1982","11.039","11.039","11.039","11.039","-0.44%"
"11/16/1982","11.088","11.088","11.088","11.088","0.17%"
"11/15/1982","11.069","11.069","11.069","11.069","1.06%"
"11/12/1982","10.953","10.953","10.953","10.953","0.70%"
"11/11/1982","10.877","10.877","10.877","10.877","0.00%"
"11/10/1982","10.877","10.877","10.877","10.877","-0.17%"
"11/09/1982","10.896","10.896","10.896","10.896","-0.27%"
"11/08/1982","10.926","10.926","10.926","10.926","0.75%"
"11/05/1982","10.845","10.845","10.845","10.845","0.44%"
"11/04/1982","10.797","10.797","10.797","10.797","-0.14%"
