"Date","Price","Open","High","Low","Change %"
"03/15/2004","1.531","1.531","1.531","1.531","5.81%"
"03/12/2004","1.447","1.447","1.447","1.447","-1.36%"
"03/11/2004","1.467","1.467","1.467","1.467","-2.72%"
"03/10/2004","1.508","1.508","1.508","1.508","1.34%"
"03/09/2004","1.488","1.488","1.488","1.488","-1.06%"
"03/08/2004","1.504","1.504","1.504","1.504","-1.12%"
"03/05/2004","1.521","1.521","1.521","1.521","-10.69%"
"03/04/2004","1.703","1.703","1.703","1.703","-0.82%"
"03/03/2004","1.717","1.717","1.717","1.717","5.92%"
"03/02/2004","1.621","1.621","1.621","1.621","-1.10%"
"03/01/2004","1.639","1.639","1.639","1.639","-0.49%"
"02/27/2004","1.647","1.647","1.647","1.647","5.11%"
"02/26/2004","1.567","1.567","1.567","1.567","-2.73%"
"02/25/2004","1.611","1.611","1.611","1.611","-0.74%"
"02/24/2004","1.623","1.623","1.623","1.623","-1.99%"
"02/23/2004","1.656","1.656","1.656","1.656","0.30%"
"02/20/2004","1.651","1.651","1.651","1.651","-0.42%"
"02/19/2004","1.658","1.658","1.658","1.658","-2.64%"
"02/18/2004","1.703","1.703","1.703","1.703","1.79%"
"02/17/2004","1.673","1.673","1.673","1.673","0.78%"
"02/13/2004","1.660","1.660","1.660","1.660","-2.81%"
"02/12/2004","1.708","1.708","1.708","1.708","-0.18%"
"02/11/2004","1.711","1.711","1.711","1.711","-5.47%"
"02/10/2004","1.810","1.810","1.810","1.810","3.96%"
"02/09/2004","1.741","1.741","1.741","1.741","0.29%"
"02/06/2004","1.736","1.736","1.736","1.736","-5.40%"
"02/05/2004","1.835","1.835","1.835","1.835","3.91%"
"02/04/2004","1.766","1.766","1.766","1.766","0.63%"
"02/03/2004","1.755","1.755","1.755","1.755","-2.99%"
"02/02/2004","1.809","1.809","1.809","1.809","12.43%"
"01/30/2004","1.609","1.609","1.609","1.609","-3.13%"
"01/29/2004","1.661","1.661","1.661","1.661","-0.84%"
"01/28/2004","1.675","1.675","1.675","1.675","0.66%"
"01/27/2004","1.664","1.664","1.664","1.664","0.97%"
"01/26/2004","1.648","1.648","1.648","1.648","1.98%"
"01/23/2004","1.616","1.616","1.616","1.616","-2.47%"
"01/22/2004","1.657","1.657","1.657","1.657","4.54%"
"01/21/2004","1.585","1.585","1.585","1.585","-1.61%"
"01/20/2004","1.611","1.611","1.611","1.611","9.44%"
"01/16/2004","1.472","1.472","1.472","1.472","1.03%"
"01/15/2004","1.457","1.457","1.457","1.457","-1.69%"
"01/14/2004","1.482","1.482","1.482","1.482","-10.02%"
"01/13/2004","1.647","1.647","1.647","1.647","2.55%"
"01/12/2004","1.606","1.606","1.606","1.606","-2.49%"
"01/09/2004","1.647","1.647","1.647","1.647","0.92%"
"01/08/2004","1.632","1.632","1.632","1.632","-2.45%"
"01/07/2004","1.673","1.673","1.673","1.673","1.89%"
"01/06/2004","1.642","1.642","1.642","1.642","0.00%"
"01/05/2004","1.642","1.642","1.642","1.642","-3.13%"
"01/02/2004","1.695","1.695","1.695","1.695","-7.73%"
"01/01/2004","1.837","1.837","1.837","1.837","0.00%"
"12/31/2003","1.837","1.837","1.837","1.837","0.00%"
"12/30/2003","1.837","1.837","1.837","1.837","-1.18%"
"12/29/2003","1.859","1.859","1.859","1.859","2.65%"
"12/28/2003","1.811","1.811","1.811","1.811","0.00%"
"12/27/2003","1.811","1.811","1.811","1.811","0.00%"
"12/26/2003","1.811","1.811","1.811","1.811","-2.58%"
"12/25/2003","1.859","1.859","1.859","1.859","0.00%"
"12/24/2003","1.859","1.859","1.859","1.859","-5.35%"
"12/23/2003","1.964","1.964","1.964","1.964","8.33%"
"12/22/2003","1.813","1.813","1.813","1.813","3.78%"
"12/21/2003","1.747","1.747","1.747","1.747","-2.18%"
"12/20/2003","1.786","1.786","1.786","1.786","0.00%"
"12/19/2003","1.786","1.786","1.786","1.786","-1.27%"
"12/18/2003","1.809","1.809","1.809","1.809","0.00%"
"12/17/2003","1.809","1.809","1.809","1.809","0.67%"
"12/16/2003","1.797","1.797","1.797","1.797","-2.44%"
"12/15/2003","1.842","1.842","1.842","1.842","-2.59%"
"12/14/2003","1.891","1.891","1.891","1.891","4.36%"
"12/13/2003","1.812","1.812","1.812","1.812","0.00%"
"12/12/2003","1.812","1.812","1.812","1.812","0.11%"
"12/11/2003","1.810","1.810","1.810","1.810","-6.31%"
"12/10/2003","1.932","1.932","1.932","1.932","-2.03%"
"12/09/2003","1.972","1.972","1.972","1.972","3.41%"
"12/08/2003","1.907","1.907","1.907","1.907","2.58%"
"12/07/2003","1.859","1.859","1.859","1.859","-2.52%"
"12/06/2003","1.907","1.907","1.907","1.907","0.00%"
"12/05/2003","1.907","1.907","1.907","1.907","-7.07%"
"12/04/2003","2.052","2.052","2.052","2.052","-1.96%"
"12/03/2003","2.093","2.093","2.093","2.093","-0.33%"
"12/02/2003","2.100","2.100","2.100","2.100","-0.28%"
"12/01/2003","2.106","2.106","2.106","2.106","1.74%"
"11/30/2003","2.070","2.070","2.070","2.070","0.68%"
"11/29/2003","2.056","2.056","2.056","2.056","0.00%"
"11/28/2003","2.056","2.056","2.056","2.056","4.15%"
"11/27/2003","1.974","1.974","1.974","1.974","0.00%"
"11/26/2003","1.974","1.974","1.974","1.974","6.30%"
"11/25/2003","1.857","1.857","1.857","1.857","-1.85%"
"11/24/2003","1.892","1.892","1.892","1.892","4.13%"
"11/23/2003","1.817","1.817","1.817","1.817","0.00%"
"11/22/2003","1.817","1.817","1.817","1.817","0.00%"
"11/21/2003","1.817","1.817","1.817","1.817","1.34%"
"11/20/2003","1.793","1.793","1.793","1.793","-4.17%"
"11/19/2003","1.871","1.871","1.871","1.871","5.23%"
"11/18/2003","1.778","1.778","1.778","1.778","-1.50%"
"11/17/2003","1.805","1.805","1.805","1.805","-0.88%"
"11/16/2003","1.821","1.821","1.821","1.821","0.66%"
"11/15/2003","1.809","1.809","1.809","1.809","0.00%"
"11/14/2003","1.809","1.809","1.809","1.809","-4.39%"
"11/13/2003","1.892","1.892","1.892","1.892","-7.21%"
"11/12/2003","2.039","2.039","2.039","2.039","0.39%"
"11/11/2003","2.031","2.031","2.031","2.031","0.00%"
"11/10/2003","2.031","2.031","2.031","2.031","0.49%"
"11/09/2003","2.021","2.021","2.021","2.021","0.30%"
"11/08/2003","2.015","2.015","2.015","2.015","0.00%"
"11/07/2003","2.015","2.015","2.015","2.015","1.72%"
"11/06/2003","1.981","1.981","1.981","1.981","0.05%"
"11/05/2003","1.980","1.980","1.980","1.980","5.83%"
"11/04/2003","1.871","1.871","1.871","1.871","-3.11%"
"11/03/2003","1.931","1.931","1.931","1.931","1.74%"
"11/02/2003","1.898","1.898","1.898","1.898","3.72%"
"11/01/2003","1.830","1.830","1.830","1.830","0.00%"
"10/31/2003","1.830","1.830","1.830","1.830","-1.88%"
"10/30/2003","1.865","1.865","1.865","1.865","-0.64%"
"10/29/2003","1.877","1.877","1.877","1.877","12.06%"
"10/28/2003","1.675","1.675","1.675","1.675","-8.17%"
"10/27/2003","1.824","1.824","1.824","1.824","5.19%"
"10/26/2003","1.734","1.734","1.734","1.734","0.00%"
"10/25/2003","1.734","1.734","1.734","1.734","0.00%"
"10/24/2003","1.734","1.734","1.734","1.734","-3.13%"
"10/23/2003","1.790","1.790","1.790","1.790","0.96%"
"10/22/2003","1.773","1.773","1.773","1.773","-4.21%"
"10/21/2003","1.851","1.851","1.851","1.851","-1.96%"
"10/20/2003","1.888","1.888","1.888","1.888","0.59%"
"10/19/2003","1.877","1.877","1.877","1.877","0.75%"
"10/18/2003","1.863","1.863","1.863","1.863","0.00%"
"10/17/2003","1.863","1.863","1.863","1.863","-3.97%"
"10/16/2003","1.940","1.940","1.940","1.940","10.04%"
"10/15/2003","1.763","1.763","1.763","1.763","3.34%"
"10/14/2003","1.706","1.706","1.706","1.706","0.00%"
"10/13/2003","1.706","1.706","1.706","1.706","4.47%"
"10/12/2003","1.633","1.633","1.633","1.633","0.00%"
"10/11/2003","1.633","1.633","1.633","1.633","0.00%"
"10/10/2003","1.633","1.633","1.633","1.633","-1.45%"
"10/09/2003","1.657","1.657","1.657","1.657","0.98%"
"10/08/2003","1.641","1.641","1.641","1.641","-0.36%"
"10/07/2003","1.647","1.647","1.647","1.647","1.35%"
"10/06/2003","1.625","1.625","1.625","1.625","-1.93%"
"10/05/2003","1.657","1.657","1.657","1.657","0.85%"
"10/04/2003","1.643","1.643","1.643","1.643","0.00%"
"10/03/2003","1.643","1.643","1.643","1.643","11.54%"
"10/02/2003","1.473","1.473","1.473","1.473","1.59%"
"10/01/2003","1.450","1.450","1.450","1.450","-0.96%"
"09/30/2003","1.464","1.464","1.464","1.464","-9.01%"
"09/29/2003","1.609","1.609","1.609","1.609","3.07%"
"09/28/2003","1.561","1.561","1.561","1.561","0.00%"
"09/27/2003","1.561","1.561","1.561","1.561","0.00%"
"09/26/2003","1.561","1.561","1.561","1.561","-5.79%"
"09/25/2003","1.657","1.657","1.657","1.657","2.73%"
"09/24/2003","1.613","1.613","1.613","1.613","-2.48%"
"09/23/2003","1.654","1.654","1.654","1.654","-2.65%"
"09/22/2003","1.699","1.699","1.699","1.699","1.68%"
"09/21/2003","1.671","1.671","1.671","1.671","0.00%"
"09/19/2003","1.671","1.671","1.671","1.671","2.70%"
"09/18/2003","1.627","1.627","1.627","1.627","0.18%"
"09/17/2003","1.624","1.624","1.624","1.624","1.00%"
"09/16/2003","1.608","1.608","1.608","1.608","-0.06%"
"09/15/2003","1.609","1.609","1.609","1.609","-1.17%"
"09/14/2003","1.628","1.628","1.628","1.628","0.00%"
"09/13/2003","1.628","1.628","1.628","1.628","0.00%"
"09/12/2003","1.628","1.628","1.628","1.628","-4.24%"
"09/11/2003","1.700","1.700","1.700","1.700","2.41%"
"09/10/2003","1.660","1.660","1.660","1.660","-1.89%"
"09/09/2003","1.692","1.692","1.692","1.692","-4.62%"
"09/08/2003","1.774","1.774","1.774","1.774","3.38%"
"09/07/2003","1.716","1.716","1.716","1.716","-0.35%"
"09/06/2003","1.722","1.722","1.722","1.722","0.00%"
"09/05/2003","1.722","1.722","1.722","1.722","-9.51%"
"09/04/2003","1.903","1.903","1.903","1.903","-5.42%"
"09/03/2003","2.012","2.012","2.012","2.012","-1.76%"
"09/02/2003","2.048","2.048","2.048","2.048","1.59%"
"09/01/2003","2.016","2.016","2.016","2.016","1.92%"
"08/31/2003","1.978","1.978","1.978","1.978","0.00%"
"08/30/2003","1.978","1.978","1.978","1.978","0.00%"
"08/29/2003","1.978","1.978","1.978","1.978","2.17%"
"08/28/2003","1.936","1.936","1.936","1.936","-2.02%"
"08/27/2003","1.976","1.976","1.976","1.976","4.00%"
"08/26/2003","1.900","1.900","1.900","1.900","-3.55%"
"08/25/2003","1.970","1.970","1.970","1.970","2.28%"
"08/24/2003","1.926","1.926","1.926","1.926","0.00%"
"08/23/2003","1.926","1.926","1.926","1.926","0.00%"
"08/22/2003","1.926","1.926","1.926","1.926","0.73%"
"08/21/2003","1.912","1.912","1.912","1.912","3.30%"
"08/20/2003","1.851","1.851","1.851","1.851","6.01%"
"08/19/2003","1.746","1.746","1.746","1.746","-4.49%"
"08/18/2003","1.828","1.828","1.828","1.828","1.61%"
"08/17/2003","1.799","1.799","1.799","1.799","-0.88%"
"08/16/2003","1.815","1.815","1.815","1.815","0.00%"
"08/15/2003","1.815","1.815","1.815","1.815","3.07%"
"08/14/2003","1.761","1.761","1.761","1.761","-2.87%"
"08/13/2003","1.813","1.813","1.813","1.813","3.84%"
"08/12/2003","1.746","1.746","1.746","1.746","-0.80%"
"08/11/2003","1.760","1.760","1.760","1.760","2.50%"
"08/10/2003","1.717","1.717","1.717","1.717","1.24%"
"08/09/2003","1.696","1.696","1.696","1.696","0.00%"
"08/08/2003","1.696","1.696","1.696","1.696","-1.97%"
"08/07/2003","1.730","1.730","1.730","1.730","-2.26%"
"08/06/2003","1.770","1.770","1.770","1.770","-1.45%"
"08/05/2003","1.796","1.796","1.796","1.796","6.08%"
"08/04/2003","1.693","1.693","1.693","1.693","-4.83%"
"08/03/2003","1.779","1.779","1.779","1.779","0.00%"
"08/02/2003","1.779","1.779","1.779","1.779","0.00%"
"08/01/2003","1.779","1.779","1.779","1.779","1.31%"
"07/31/2003","1.756","1.756","1.756","1.756","7.86%"
"07/30/2003","1.628","1.628","1.628","1.628","-4.68%"
"07/29/2003","1.708","1.708","1.708","1.708","7.02%"
"07/28/2003","1.596","1.596","1.596","1.596","4.18%"
"07/27/2003","1.532","1.532","1.532","1.532","0.00%"
"07/26/2003","1.532","1.532","1.532","1.532","0.00%"
"07/25/2003","1.532","1.532","1.532","1.532","-1.03%"
"07/24/2003","1.548","1.548","1.548","1.548","3.48%"
"07/23/2003","1.496","1.496","1.496","1.496","-2.03%"
"07/22/2003","1.527","1.527","1.527","1.527","-5.74%"
"07/21/2003","1.620","1.620","1.620","1.620","8.29%"
"07/20/2003","1.496","1.496","1.496","1.496","0.00%"
"07/19/2003","1.496","1.496","1.496","1.496","0.00%"
"07/18/2003","1.496","1.496","1.496","1.496","3.10%"
"07/17/2003","1.451","1.451","1.451","1.451","0.90%"
"07/16/2003","1.438","1.438","1.438","1.438","-3.03%"
"07/15/2003","1.483","1.483","1.483","1.483","10.51%"
"07/14/2003","1.342","1.342","1.342","1.342","2.36%"
"07/13/2003","1.311","1.311","1.311","1.311","2.34%"
"07/12/2003","1.281","1.281","1.281","1.281","0.00%"
"07/11/2003","1.281","1.281","1.281","1.281","-2.81%"
"07/10/2003","1.318","1.318","1.318","1.318","-2.37%"
"07/09/2003","1.350","1.350","1.350","1.350","-2.32%"
"07/08/2003","1.382","1.382","1.382","1.382","1.62%"
"07/07/2003","1.360","1.360","1.360","1.360","4.53%"
"07/06/2003","1.301","1.301","1.301","1.301","-0.15%"
"07/04/2003","1.303","1.303","1.303","1.303","0.00%"
"07/03/2003","1.303","1.303","1.303","1.303","-0.23%"
"07/02/2003","1.306","1.306","1.306","1.306","-1.95%"
"07/01/2003","1.332","1.332","1.332","1.332","-0.89%"
"06/30/2003","1.344","1.344","1.344","1.344","-1.39%"
"06/29/2003","1.363","1.363","1.363","1.363","-1.73%"
"06/28/2003","1.387","1.387","1.387","1.387","0.00%"
"06/27/2003","1.387","1.387","1.387","1.387","0.00%"
"06/26/2003","1.387","1.387","1.387","1.387","4.52%"
"06/25/2003","1.327","1.327","1.327","1.327","16.92%"
"06/24/2003","1.135","1.135","1.135","1.135","-5.50%"
"06/23/2003","1.201","1.201","1.201","1.201","1.44%"
"06/22/2003","1.184","1.184","1.184","1.184","1.20%"
"06/21/2003","1.170","1.170","1.170","1.170","0.00%"
"06/20/2003","1.170","1.170","1.170","1.170","0.17%"
"06/19/2003","1.168","1.168","1.168","1.168","-6.56%"
"06/18/2003","1.250","1.250","1.250","1.250","1.30%"
"06/17/2003","1.234","1.234","1.234","1.234","5.56%"
"06/16/2003","1.169","1.169","1.169","1.169","4.38%"
"06/15/2003","1.120","1.120","1.120","1.120","2.56%"
"06/14/2003","1.092","1.092","1.092","1.092","0.92%"
"06/13/2003","1.082","1.082","1.082","1.082","-2.08%"
"06/12/2003","1.105","1.105","1.105","1.105","-6.75%"
"06/11/2003","1.185","1.185","1.185","1.185","5.71%"
"06/10/2003","1.121","1.121","1.121","1.121","-5.32%"
"06/09/2003","1.184","1.184","1.184","1.184","-4.98%"
"06/08/2003","1.246","1.246","1.246","1.246","0.00%"
"06/07/2003","1.246","1.246","1.246","1.246","0.00%"
"06/06/2003","1.246","1.246","1.246","1.246","0.97%"
"06/05/2003","1.234","1.234","1.234","1.234","2.15%"
"06/04/2003","1.208","1.208","1.208","1.208","-0.82%"
"06/03/2003","1.218","1.218","1.218","1.218","-7.73%"
"06/02/2003","1.320","1.320","1.320","1.320","-2.15%"
"06/01/2003","1.349","1.349","1.349","1.349","0.00%"
"05/31/2003","1.349","1.349","1.349","1.349","1.05%"
"05/30/2003","1.335","1.335","1.335","1.335","3.81%"
"05/29/2003","1.286","1.286","1.286","1.286","-1.91%"
"05/28/2003","1.311","1.311","1.311","1.311","-0.98%"
"05/27/2003","1.324","1.324","1.324","1.324","-2.14%"
"05/26/2003","1.353","1.353","1.353","1.353","0.00%"
"05/25/2003","1.353","1.353","1.353","1.353","0.00%"
"05/24/2003","1.353","1.353","1.353","1.353","0.00%"
"05/23/2003","1.353","1.353","1.353","1.353","2.50%"
"05/22/2003","1.320","1.320","1.320","1.320","-5.71%"
"05/21/2003","1.400","1.400","1.400","1.400","9.20%"
"05/20/2003","1.282","1.282","1.282","1.282","-6.01%"
"05/19/2003","1.364","1.364","1.364","1.364","2.48%"
"05/18/2003","1.331","1.331","1.331","1.331","1.06%"
"05/17/2003","1.317","1.317","1.317","1.317","0.00%"
"05/16/2003","1.317","1.317","1.317","1.317","-8.92%"
"05/15/2003","1.446","1.446","1.446","1.446","3.43%"
"05/14/2003","1.398","1.398","1.398","1.398","-4.44%"
"05/13/2003","1.463","1.463","1.463","1.463","1.11%"
"05/12/2003","1.447","1.447","1.447","1.447","0.00%"
"05/11/2003","1.447","1.447","1.447","1.447","-0.28%"
"05/10/2003","1.451","1.451","1.451","1.451","0.00%"
"05/09/2003","1.451","1.451","1.451","1.451","-0.89%"
"05/08/2003","1.464","1.464","1.464","1.464","3.39%"
"05/07/2003","1.416","1.416","1.416","1.416","-1.39%"
"05/06/2003","1.436","1.436","1.436","1.436","-6.81%"
"05/05/2003","1.541","1.541","1.541","1.541","-1.78%"
"05/04/2003","1.569","1.569","1.569","1.569","0.00%"
"05/03/2003","1.569","1.569","1.569","1.569","0.00%"
"05/02/2003","1.569","1.569","1.569","1.569","4.81%"
"05/01/2003","1.497","1.497","1.497","1.497","0.74%"
"04/30/2003","1.486","1.486","1.486","1.486","-7.64%"
"04/29/2003","1.609","1.609","1.609","1.609","2.03%"
"04/28/2003","1.577","1.577","1.577","1.577","-1.00%"
"04/27/2003","1.593","1.593","1.593","1.593","0.25%"
"04/26/2003","1.589","1.589","1.589","1.589","0.00%"
"04/25/2003","1.589","1.589","1.589","1.589","-1.73%"
"04/24/2003","1.617","1.617","1.617","1.617","-4.26%"
"04/23/2003","1.689","1.689","1.689","1.689","1.14%"
"04/22/2003","1.670","1.670","1.670","1.670","-2.62%"
"04/21/2003","1.715","1.715","1.715","1.715","1.96%"
"04/20/2003","1.682","1.682","1.682","1.682","0.00%"
"04/18/2003","1.682","1.682","1.682","1.682","0.00%"
"04/17/2003","1.682","1.682","1.682","1.682","0.48%"
"04/16/2003","1.674","1.674","1.674","1.674","-1.53%"
"04/15/2003","1.700","1.700","1.700","1.700","-1.33%"
"04/14/2003","1.723","1.723","1.723","1.723","5.00%"
"04/13/2003","1.641","1.641","1.641","1.641","0.00%"
"04/12/2003","1.641","1.641","1.641","1.641","0.00%"
"04/11/2003","1.641","1.641","1.641","1.641","2.12%"
"04/10/2003","1.607","1.607","1.607","1.607","5.17%"
"04/09/2003","1.528","1.528","1.528","1.528","-2.61%"
"04/08/2003","1.569","1.569","1.569","1.569","-1.88%"
"04/07/2003","1.599","1.599","1.599","1.599","2.43%"
"04/06/2003","1.561","1.561","1.561","1.561","0.00%"
"04/05/2003","1.561","1.561","1.561","1.561","0.00%"
"04/04/2003","1.561","1.561","1.561","1.561","1.04%"
"04/03/2003","1.545","1.545","1.545","1.545","-3.98%"
"04/02/2003","1.609","1.609","1.609","1.609","7.48%"
"04/01/2003","1.497","1.497","1.497","1.497","-0.27%"
"03/31/2003","1.501","1.501","1.501","1.501","-3.84%"
"03/30/2003","1.561","1.561","1.561","1.561","0.00%"
"03/29/2003","1.561","1.561","1.561","1.561","0.00%"
"03/28/2003","1.561","1.561","1.561","1.561","-3.94%"
"03/27/2003","1.625","1.625","1.625","1.625","-7.72%"
"03/26/2003","1.761","1.761","1.761","1.761","6.79%"
"03/25/2003","1.649","1.649","1.649","1.649","-1.20%"
"03/24/2003","1.669","1.669","1.669","1.669","-7.12%"
"03/23/2003","1.797","1.797","1.797","1.797","0.00%"
"03/22/2003","1.797","1.797","1.797","1.797","0.00%"
"03/21/2003","1.797","1.797","1.797","1.797","7.48%"
"03/20/2003","1.672","1.672","1.672","1.672","-3.35%"
"03/19/2003","1.730","1.730","1.730","1.730","-2.70%"
"03/18/2003","1.778","1.778","1.778","1.778","8.48%"
"03/17/2003","1.639","1.639","1.639","1.639","5.81%"
"03/16/2003","1.549","1.549","1.549","1.549","0.52%"
"03/15/2003","1.541","1.541","1.541","1.541","0.00%"
"03/14/2003","1.541","1.541","1.541","1.541","-3.75%"
"03/13/2003","1.601","1.601","1.601","1.601","11.88%"
"03/12/2003","1.431","1.431","1.431","1.431","4.22%"
"03/11/2003","1.373","1.373","1.373","1.373","3.31%"
"03/10/2003","1.329","1.329","1.329","1.329","-4.73%"
"03/09/2003","1.395","1.395","1.395","1.395","0.00%"
"03/08/2003","1.395","1.395","1.395","1.395","0.00%"
"03/07/2003","1.395","1.395","1.395","1.395","-4.97%"
"03/06/2003","1.468","1.468","1.468","1.468","0.55%"
"03/05/2003","1.460","1.460","1.460","1.460","-0.68%"
"03/04/2003","1.470","1.470","1.470","1.470","-5.04%"
"03/03/2003","1.548","1.548","1.548","1.548","1.04%"
"03/02/2003","1.532","1.532","1.532","1.532","1.06%"
"03/01/2003","1.516","1.516","1.516","1.516","0.00%"
"02/28/2003","1.516","1.516","1.516","1.516","-4.05%"
"02/27/2003","1.580","1.580","1.580","1.580","1.02%"
"02/26/2003","1.564","1.564","1.564","1.564","-3.75%"
"02/25/2003","1.625","1.625","1.625","1.625","2.07%"
"02/24/2003","1.592","1.592","1.592","1.592","-0.50%"
"02/23/2003","1.600","1.600","1.600","1.600","-0.50%"
"02/22/2003","1.608","1.608","1.608","1.608","0.00%"
"02/21/2003","1.608","1.608","1.608","1.608","1.01%"
"02/20/2003","1.592","1.592","1.592","1.592","0.00%"
"02/19/2003","1.592","1.592","1.592","1.592","-3.22%"
"02/18/2003","1.645","1.645","1.645","1.645","-0.72%"
"02/17/2003","1.657","1.657","1.657","1.657","2.98%"
"02/16/2003","1.609","1.609","1.609","1.609","0.00%"
"02/15/2003","1.609","1.609","1.609","1.609","0.00%"
"02/14/2003","1.609","1.609","1.609","1.609","3.14%"
"02/13/2003","1.560","1.560","1.560","1.560","-4.47%"
"02/12/2003","1.633","1.633","1.633","1.633","-0.24%"
"02/11/2003","1.637","1.637","1.637","1.637","-1.44%"
"02/10/2003","1.661","1.661","1.661","1.661","2.22%"
"02/09/2003","1.625","1.625","1.625","1.625","0.00%"
"02/08/2003","1.625","1.625","1.625","1.625","0.00%"
"02/07/2003","1.625","1.625","1.625","1.625","-4.24%"
"02/06/2003","1.697","1.697","1.697","1.697","-1.45%"
"02/05/2003","1.722","1.722","1.722","1.722","1.95%"
"02/04/2003","1.689","1.689","1.689","1.689","-1.86%"
"02/03/2003","1.721","1.721","1.721","1.721","1.41%"
"02/02/2003","1.697","1.697","1.697","1.697","0.00%"
"02/01/2003","1.697","1.697","1.697","1.697","0.00%"
"01/31/2003","1.697","1.697","1.697","1.697","-2.75%"
"01/30/2003","1.745","1.745","1.745","1.745","1.93%"
